applicant_index,original_sex_code,original_sex_group,original_group,flipped_sex_code,flipped_sex_group,flipped_group,actual_default,original_probability,flipped_probability,absolute_probability_change,baseline_decision_changed,recall_policy_decision_changed
21206,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.48264492,0.48264492,0.0,False,False
21207,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.06432726,0.06432726,0.0,False,False
21219,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.12020214,0.12020214,0.0,False,False
21220,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.71638966,0.71638966,0.0,False,False
21225,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.5508497,0.5508497,0.0,False,False
21227,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.12106814,0.12106814,0.0,False,False
21232,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.3479144,0.3479144,0.0,False,False
21240,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.67154366,0.67154366,0.0,False,False
21241,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.2767113,0.2767113,0.0,False,False
21243,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.100635536,0.100635536,0.0,False,False
21249,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.13872941,0.13872941,0.0,False,False
21250,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.05715828,0.05715828,0.0,False,False
21251,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.1408362,0.1408362,0.0,False,False
21256,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.076708354,0.076708354,0.0,False,False
21257,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.18100646,0.18100646,0.0,False,False
21258,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.03189926,0.03189926,0.0,False,False
21260,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.17319836,0.17319836,0.0,False,False
21269,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.117275506,0.117275506,0.0,False,False
21270,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.103636414,0.103636414,0.0,False,False
21272,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.21870343,0.21870343,0.0,False,False
21276,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.14663695,0.14663695,0.0,False,False
21277,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.35613832,0.35613832,0.0,False,False
21278,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.16974981,0.16974981,0.0,False,False
21281,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.16182044,0.16182044,0.0,False,False
21293,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.15827139,0.15827139,0.0,False,False
21296,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.05568659,0.05568659,0.0,False,False
21297,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.39536226,0.39536226,0.0,False,False
21301,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.6541228,0.6541228,0.0,False,False
21324,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.18777966,0.18777966,0.0,False,False
21330,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.4912877,0.4912877,0.0,False,False
21338,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.16904989,0.16904989,0.0,False,False
21339,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.22770727,0.22770727,0.0,False,False
21343,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.5165507,0.5165507,0.0,False,False
21345,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.0730133,0.0730133,0.0,False,False
21353,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.13064471,0.13064471,0.0,False,False
21354,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.5268631,0.5268631,0.0,False,False
21356,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.08714209,0.08714209,0.0,False,False
21364,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.10881588,0.10881588,0.0,False,False
21366,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.072160415,0.072160415,0.0,False,False
21371,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.50144136,0.50144136,0.0,False,False
21389,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.1610581,0.1610581,0.0,False,False
21392,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.47872093,0.47872093,0.0,False,False
21395,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.123532385,0.123532385,0.0,False,False
21405,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.118851885,0.118851885,0.0,False,False
21416,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.30142546,0.30142546,0.0,False,False
21417,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.086928405,0.086928405,0.0,False,False
21420,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.7392195,0.7392195,0.0,False,False
21425,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.13491826,0.13491826,0.0,False,False
21427,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.7347246,0.7347246,0.0,False,False
21430,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.12219465,0.12219465,0.0,False,False
21435,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.32891634,0.32891634,0.0,False,False
21436,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.19546492,0.19546492,0.0,False,False
21441,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.29563454,0.29563454,0.0,False,False
21445,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.1581047,0.1581047,0.0,False,False
21447,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.48357084,0.48357084,0.0,False,False
21448,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.081483595,0.081483595,0.0,False,False
21451,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.122551516,0.122551516,0.0,False,False
21455,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.35268396,0.35268396,0.0,False,False
21459,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07920408,0.07920408,0.0,False,False
21466,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.3259561,0.3259561,0.0,False,False
21471,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.042240646,0.042240646,0.0,False,False
21475,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.055530906,0.055530906,0.0,False,False
21477,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16380826,0.16380826,0.0,False,False
21504,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.17109786,0.17109786,0.0,False,False
21511,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.47662926,0.47662926,0.0,False,False
21517,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.23280995,0.23280995,0.0,False,False
21524,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.39337528,0.39337528,0.0,False,False
21529,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14218326,0.14218326,0.0,False,False
21538,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13656247,0.13656247,0.0,False,False
21539,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.49985388,0.49985388,0.0,False,False
21540,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10195145,0.10195145,0.0,False,False
21560,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15678889,0.15678889,0.0,False,False
21561,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.7003856,0.7003856,0.0,False,False
21562,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15349643,0.15349643,0.0,False,False
21569,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06744861,0.06744861,0.0,False,False
21581,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.05007919,0.05007919,0.0,False,False
21591,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.18762797,0.18762797,0.0,False,False
21597,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15095656,0.15095656,0.0,False,False
21605,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14623244,0.14623244,0.0,False,False
21607,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06427651,0.06427651,0.0,False,False
21610,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.12929581,0.12929581,0.0,False,False
21616,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11903106,0.11903106,0.0,False,False
21618,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.25880894,0.25880894,0.0,False,False
21625,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10157053,0.10157053,0.0,False,False
21626,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.069880486,0.069880486,0.0,False,False
21635,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.45216605,0.45216605,0.0,False,False
21636,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.6623327,0.6623327,0.0,False,False
21642,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.049544666,0.049544666,0.0,False,False
21649,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13943253,0.13943253,0.0,False,False
21662,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16001613,0.16001613,0.0,False,False
21663,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.09716462,0.09716462,0.0,False,False
21671,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.18020388,0.18020388,0.0,False,False
21676,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.23339073,0.23339073,0.0,False,False
21689,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11964604,0.11964604,0.0,False,False
21691,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.1258349,0.1258349,0.0,False,False
21700,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06714564,0.06714564,0.0,False,False
21702,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.696336,0.696336,0.0,False,False
21706,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13550544,0.13550544,0.0,False,False
21710,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10561953,0.10561953,0.0,False,False
21722,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16441515,0.16441515,0.0,False,False
21729,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.23089379,0.23089379,0.0,False,False
21730,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07003645,0.07003645,0.0,False,False
21735,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.20578793,0.20578793,0.0,False,False
21736,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.27933282,0.27933282,0.0,False,False
21739,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.66156083,0.66156083,0.0,False,False
21742,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.30845654,0.30845654,0.0,False,False
21751,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.47395355,0.47395355,0.0,False,False
21752,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13053098,0.13053098,0.0,False,False
21760,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.14562808,0.14562808,0.0,False,False
21761,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.2388999,0.2388999,0.0,False,False
21766,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06761497,0.06761497,0.0,False,False
21779,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.112195335,0.112195335,0.0,False,False
21801,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07697015,0.07697015,0.0,False,False
21834,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.072849385,0.072849385,0.0,False,False
21838,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.10969644,0.10969644,0.0,False,False
21839,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.08135979,0.08135979,0.0,False,False
21842,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06889354,0.06889354,0.0,False,False
21845,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.055178598,0.055178598,0.0,False,False
21850,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.0837729,0.0837729,0.0,False,False
21856,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13045782,0.13045782,0.0,False,False
21858,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.05640305,0.05640305,0.0,False,False
21868,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.38051423,0.38051423,0.0,False,False
21875,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.042140685,0.042140685,0.0,False,False
21881,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.23102957,0.23102957,0.0,False,False
21883,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.113984324,0.113984324,0.0,False,False
21895,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.17998949,0.17998949,0.0,False,False
21912,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11200587,0.11200587,0.0,False,False
21915,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.1932524,0.1932524,0.0,False,False
21921,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07244155,0.07244155,0.0,False,False
21925,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.1586907,0.1586907,0.0,False,False
21927,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.065487176,0.065487176,0.0,False,False
21930,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.18936123,0.18936123,0.0,False,False
21933,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.1274484,0.1274484,0.0,False,False
21935,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.08675504,0.08675504,0.0,False,False
21943,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.052053705,0.052053705,0.0,False,False
21944,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.26575035,0.26575035,0.0,False,False
21945,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.0810396,0.0810396,0.0,False,False
21948,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.21219227,0.21219227,0.0,False,False
21958,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.15416895,0.15416895,0.0,False,False
21969,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.038379647,0.038379647,0.0,False,False
21973,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10879661,0.10879661,0.0,False,False
21988,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.08916569,0.08916569,0.0,False,False
21991,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.35721362,0.35721362,0.0,False,False
21992,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.04780397,0.04780397,0.0,False,False
21997,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.17578968,0.17578968,0.0,False,False
21998,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.05643985,0.05643985,0.0,False,False
22000,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.27383643,0.27383643,0.0,False,False
22014,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.20704213,0.20704213,0.0,False,False
22017,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.18259202,0.18259202,0.0,False,False
22022,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.19770125,0.19770125,0.0,False,False
22024,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13086626,0.13086626,0.0,False,False
22028,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.027621413,0.027621413,0.0,False,False
22032,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.05360604,0.05360604,0.0,False,False
22036,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.061993696,0.061993696,0.0,False,False
22037,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.114389546,0.114389546,0.0,False,False
22053,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.21260333,0.21260333,0.0,False,False
22054,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.035316806,0.035316806,0.0,False,False
22057,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.05120406,0.05120406,0.0,False,False
22058,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.2355582,0.2355582,0.0,False,False
22061,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.09200004,0.09200004,0.0,False,False
22070,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06387839,0.06387839,0.0,False,False
22071,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07233502,0.07233502,0.0,False,False
22072,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15988512,0.15988512,0.0,False,False
22075,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.25241357,0.25241357,0.0,False,False
22086,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.0662621,0.0662621,0.0,False,False
22087,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11352447,0.11352447,0.0,False,False
22088,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.17380853,0.17380853,0.0,False,False
22092,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.069788195,0.069788195,0.0,False,False
22100,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10346383,0.10346383,0.0,False,False
22103,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.09536162,0.09536162,0.0,False,False
22106,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.099271946,0.099271946,0.0,False,False
22113,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.043207023,0.043207023,0.0,False,False
22119,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.6465301,0.6465301,0.0,False,False
22120,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.17586228,0.17586228,0.0,False,False
22121,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14875844,0.14875844,0.0,False,False
22122,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.117402926,0.117402926,0.0,False,False
22123,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.043063927,0.043063927,0.0,False,False
22125,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.030730514,0.030730514,0.0,False,False
22126,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.054148547,0.054148547,0.0,False,False
22129,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.064781696,0.064781696,0.0,False,False
22132,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.26020783,0.26020783,0.0,False,False
22134,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.076767996,0.076767996,0.0,False,False
22135,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11210096,0.11210096,0.0,False,False
22140,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.047085952,0.047085952,0.0,False,False
22145,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.071133085,0.071133085,0.0,False,False
22155,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.12790678,0.12790678,0.0,False,False
22156,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.115382895,0.115382895,0.0,False,False
22162,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.40845293,0.40845293,0.0,False,False
22163,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.6636123,0.6636123,0.0,False,False
22169,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.2439958,0.2439958,0.0,False,False
22173,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.08931273,0.08931273,0.0,False,False
22208,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.19773771,0.19773771,0.0,False,False
22216,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.17413196,0.17413196,0.0,False,False
22219,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.041149307,0.041149307,0.0,False,False
22220,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.049192194,0.049192194,0.0,False,False
22225,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.09637075,0.09637075,0.0,False,False
22226,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.115745,0.115745,0.0,False,False
22229,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15936552,0.15936552,0.0,False,False
22242,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.034996964,0.034996964,0.0,False,False
22247,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.22578354,0.22578354,0.0,False,False
22259,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.122511454,0.122511454,0.0,False,False
22277,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.084072,0.084072,0.0,False,False
22279,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.1386584,0.1386584,0.0,False,False
22285,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.4743578,0.4743578,0.0,False,False
22288,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.6432287,0.6432287,0.0,False,False
22289,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.20686191,0.20686191,0.0,False,False
22292,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10827435,0.10827435,0.0,False,False
22293,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.050997645,0.050997645,0.0,False,False
22298,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07415504,0.07415504,0.0,False,False
22301,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.049435407,0.049435407,0.0,False,False
22314,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.04439531,0.04439531,0.0,False,False
22325,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.13401777,0.13401777,0.0,False,False
22332,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.059278436,0.059278436,0.0,False,False
22336,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.067195326,0.067195326,0.0,False,False
22340,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.052003432,0.052003432,0.0,False,False
22347,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.059653148,0.059653148,0.0,False,False
22349,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.041741062,0.041741062,0.0,False,False
22351,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06291131,0.06291131,0.0,False,False
22355,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.2199213,0.2199213,0.0,False,False
22359,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.03865006,0.03865006,0.0,False,False
22364,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.09741792,0.09741792,0.0,False,False
22380,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.048260856,0.048260856,0.0,False,False
22387,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11742635,0.11742635,0.0,False,False
22389,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.0659973,0.0659973,0.0,False,False
22392,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.055961218,0.055961218,0.0,False,False
22396,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13936137,0.13936137,0.0,False,False
22397,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.18554085,0.18554085,0.0,False,False
22399,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10024922,0.10024922,0.0,False,False
22404,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10380638,0.10380638,0.0,False,False
22408,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07885336,0.07885336,0.0,False,False
22410,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16670738,0.16670738,0.0,False,False
22416,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.75843936,0.75843936,0.0,False,False
22419,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.060921825,0.060921825,0.0,False,False
22423,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.08769384,0.08769384,0.0,False,False
22427,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07888584,0.07888584,0.0,False,False
22430,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.31476352,0.31476352,0.0,False,False
22432,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.2745596,0.2745596,0.0,False,False
22435,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15342925,0.15342925,0.0,False,False
22438,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.6687444,0.6687444,0.0,False,False
22439,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.05747284,0.05747284,0.0,False,False
22441,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.1300675,0.1300675,0.0,False,False
22446,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.17712015,0.17712015,0.0,False,False
22450,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07100551,0.07100551,0.0,False,False
22453,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.114429876,0.114429876,0.0,False,False
22459,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.8268799,0.8268799,0.0,False,False
22463,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10100432,0.10100432,0.0,False,False
22472,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.7497526,0.7497526,0.0,False,False
22474,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.48262364,0.48262364,0.0,False,False
22479,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.45696285,0.45696285,0.0,False,False
22481,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.09497864,0.09497864,0.0,False,False
22482,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.09197514,0.09197514,0.0,False,False
22484,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.0888338,0.0888338,0.0,False,False
22485,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.18951249,0.18951249,0.0,False,False
22486,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.027193813,0.027193813,0.0,False,False
22487,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14057435,0.14057435,0.0,False,False
22502,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.3810892,0.3810892,0.0,False,False
22505,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.17820078,0.17820078,0.0,False,False
22515,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.1653817,0.1653817,0.0,False,False
22533,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13416216,0.13416216,0.0,False,False
22534,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.19826923,0.19826923,0.0,False,False
22535,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.18809655,0.18809655,0.0,False,False
22536,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.80694747,0.80694747,0.0,False,False
